subscription_id,user_id,trial_started_at,paid_started_at,cancelled_at,monthly_price_usd,subscription_status
SUB0003746,U001660,2026-03-03 09:00:00,2026-03-10 09:00:00,,14.99,active
SUB0002762,U001661,,,,,never_subscribed
SUB0001354,U001662,,,,,never_subscribed
SUB0003825,U001663,,,,,never_subscribed
SUB0000486,U001664,,,,,never_subscribed
SUB0000366,U001665,,,,,never_subscribed
SUB0001947,U001666,,,,,never_subscribed
SUB0002902,U001667,,,,,never_subscribed
SUB0001011,U001668,2026-02-12 11:00:00,2026-02-19 11:00:00,,14.99,active
SUB0002487,U001669,,,,,never_subscribed
SUB0003681,U001670,,,,,never_subscribed
SUB0000244,U001671,,,,,never_subscribed
SUB0003024,U001672,,,,,never_subscribed
SUB0000790,U001673,,,,,never_subscribed
SUB0002649,U001674,,,,,never_subscribed
SUB0002807,U001675,,,,,never_subscribed
SUB0000705,U001676,,,,,never_subscribed
SUB0001536,U001677,2026-02-18 12:00:00,2026-02-25 12:00:00,,14.99,active
SUB0003719,U001678,,,,,never_subscribed
SUB0000252,U001679,2026-01-31 21:00:00,2026-02-07 21:00:00,,14.99,active
SUB0001583,U001680,,,,,never_subscribed
SUB0000397,U001681,,,,,never_subscribed
SUB0000153,U001682,,,,,never_subscribed
SUB0003261,U001683,,,,,never_subscribed
SUB0004475,U001684,2026-03-24 19:00:00,2026-03-31 19:00:00,,14.99,active
SUB0004790,U001685,2026-04-11 22:00:00,2026-04-18 22:00:00,,14.99,active
SUB0003563,U001686,,,,,never_subscribed
SUB0001162,U001687,2026-02-15 09:00:00,2026-02-22 09:00:00,2026-03-23 09:00:00,14.99,cancelled
SUB0004808,U001688,,,,,never_subscribed
SUB0004533,U001689,,,,,never_subscribed
SUB0003268,U001690,,,,,never_subscribed
SUB0002052,U001691,,,,,never_subscribed
SUB0001524,U001692,2026-02-17 14:00:00,2026-02-24 14:00:00,,14.99,active
SUB0004621,U001693,2026-03-23 14:00:00,2026-03-30 14:00:00,,14.99,active
SUB0002562,U001694,,,,,never_subscribed
SUB0000675,U001695,,,,,never_subscribed
SUB0000192,U001696,,,,,never_subscribed
SUB0003704,U001697,,,,,never_subscribed
SUB0003939,U001698,,,,,never_subscribed
SUB0003859,U001699,,,,,never_subscribed
SUB0001146,U001700,,,,,never_subscribed
SUB0001546,U001701,,,,,never_subscribed
SUB0003138,U001702,,,,,never_subscribed
SUB0003424,U001703,,,,,never_subscribed
SUB0000300,U001704,,,,,never_subscribed
SUB0003610,U001705,,,,,never_subscribed
SUB0000036,U001706,,,,,never_subscribed
SUB0001913,U001707,,,,,never_subscribed
SUB0000934,U001708,,,,,never_subscribed
SUB0000447,U001709,,,,,never_subscribed
SUB0001689,U001710,,,,,never_subscribed
SUB0002404,U001711,,,,,never_subscribed
SUB0002232,U001712,,,,,never_subscribed
SUB0000930,U001713,,,,,never_subscribed
SUB0004977,U001714,,,,,never_subscribed
SUB0003166,U001715,,,,,never_subscribed
SUB0003997,U001716,,,,,never_subscribed
SUB0003343,U001717,,,,,never_subscribed
SUB0004702,U001718,,,,,never_subscribed
SUB0000601,U001719,,,,,never_subscribed
SUB0004909,U001720,,,,,never_subscribed
SUB0001493,U001721,,,,,never_subscribed
SUB0002981,U001722,,,,,never_subscribed
SUB0002675,U001723,,,,,never_subscribed
SUB0004458,U001724,2026-03-27 12:00:00,2026-04-03 12:00:00,,14.99,active
SUB0002409,U001725,,,,,never_subscribed
SUB0002636,U001726,2026-03-05 20:00:00,2026-03-12 20:00:00,,14.99,active
SUB0001180,U001727,,,,,never_subscribed
SUB0003258,U001728,2026-03-20 20:00:00,2026-03-27 20:00:00,,14.99,active
SUB0002305,U001729,2026-02-18 17:00:00,2026-02-25 17:00:00,,14.99,active
SUB0003540,U001730,,,,,never_subscribed
SUB0000008,U001731,2026-01-07 15:00:00,2026-01-14 15:00:00,2026-02-17 15:00:00,14.99,cancelled
SUB0002209,U001732,,,,,never_subscribed
SUB0004465,U001733,,,,,never_subscribed
SUB0004142,U001734,,,,,never_subscribed
SUB0004058,U001735,,,,,never_subscribed
SUB0001444,U001736,,,,,never_subscribed
SUB0000535,U001737,,,,,never_subscribed
SUB0004439,U001738,2026-03-20 08:00:00,2026-03-27 08:00:00,,14.99,active
SUB0000164,U001739,,,,,never_subscribed
SUB0002040,U001740,,,,,never_subscribed
SUB0000149,U001741,,,,,never_subscribed
SUB0003667,U001742,,,,,never_subscribed
SUB0004040,U001743,,,,,never_subscribed
SUB0004864,U001744,,,,,never_subscribed
SUB0003522,U001745,,,,,never_subscribed
SUB0003378,U001746,2026-03-01 22:00:00,2026-03-08 22:00:00,,14.99,active
SUB0001313,U001747,2026-02-06 17:00:00,2026-02-13 17:00:00,,14.99,active
SUB0004296,U001748,2026-04-05 19:00:00,2026-04-12 19:00:00,,14.99,active
SUB0004183,U001749,,,,,never_subscribed
SUB0002141,U001750,,,,,never_subscribed
SUB0000469,U001751,2026-01-22 22:00:00,2026-01-29 22:00:00,,14.99,active
SUB0001742,U001752,,,,,never_subscribed
SUB0001156,U001753,,,,,never_subscribed
SUB0003072,U001754,,,,,never_subscribed
SUB0004099,U001755,,,,,never_subscribed
SUB0004135,U001756,,,,,never_subscribed
SUB0003721,U001757,,,,,never_subscribed
SUB0003977,U001758,,,,,never_subscribed
SUB0003770,U001759,,,,,never_subscribed
SUB0002920,U001760,,,,,never_subscribed
SUB0002390,U001761,,,,,never_subscribed
SUB0003656,U001762,,,,,never_subscribed
SUB0002500,U001763,,,,,never_subscribed
SUB0000290,U001764,,,,,never_subscribed
SUB0001924,U001765,2026-03-03 17:00:00,2026-03-10 17:00:00,,14.99,active
SUB0004125,U001766,,,,,never_subscribed
SUB0002884,U001767,,,,,never_subscribed
SUB0002958,U001768,,,,,never_subscribed
SUB0000012,U001769,2026-01-06 12:00:00,2026-01-13 12:00:00,2026-02-24 12:00:00,14.99,cancelled
SUB0004455,U001770,,,,,never_subscribed
SUB0003230,U001771,,,,,never_subscribed
SUB0004993,U001772,,,,,never_subscribed
SUB0000092,U001773,,,,,never_subscribed
SUB0001474,U001774,2026-02-22 19:00:00,2026-03-01 19:00:00,,14.99,active
SUB0004995,U001775,2026-04-22 09:00:00,2026-04-29 09:00:00,,14.99,active
SUB0003475,U001776,,,,,never_subscribed
SUB0002334,U001777,,,,,never_subscribed
SUB0004011,U001778,,,,,never_subscribed
SUB0004953,U001779,,,,,never_subscribed
SUB0002779,U001780,,,,,never_subscribed
SUB0001119,U001781,,,,,never_subscribed
SUB0000658,U001782,2026-01-23 22:00:00,2026-01-30 22:00:00,,14.99,active
SUB0000965,U001783,,,,,never_subscribed
SUB0004658,U001784,,,,,never_subscribed
SUB0001120,U001785,,,,,never_subscribed
SUB0004880,U001786,2026-03-30 14:00:00,2026-04-06 14:00:00,,14.99,active
SUB0003325,U001787,,,,,never_subscribed
SUB0002897,U001788,,,,,never_subscribed
SUB0000590,U001789,,,,,never_subscribed
SUB0003554,U001790,2026-03-04 13:00:00,2026-03-11 13:00:00,,14.99,active
SUB0003487,U001791,2026-02-26 16:00:00,2026-03-05 16:00:00,,14.99,active
SUB0002631,U001792,,,,,never_subscribed
SUB0002803,U001793,,,,,never_subscribed
SUB0004744,U001794,,,,,never_subscribed
SUB0000604,U001795,,,,,never_subscribed
SUB0002351,U001796,,,,,never_subscribed
SUB0002506,U001797,,,,,never_subscribed
SUB0000854,U001798,,,,,never_subscribed
SUB0001012,U001799,,,,,never_subscribed
SUB0001331,U001800,,,,,never_subscribed
SUB0003263,U001801,,,,,never_subscribed
SUB0002797,U001802,,,,,never_subscribed
SUB0003496,U001803,,,,,never_subscribed
SUB0003928,U001804,,,,,never_subscribed
SUB0004710,U001805,,,,,never_subscribed
SUB0001425,U001806,,,,,never_subscribed
SUB0000237,U001807,,,,,never_subscribed
SUB0003214,U001808,,,,,never_subscribed
SUB0003092,U001809,,,,,never_subscribed
SUB0003972,U001810,,,,,never_subscribed
SUB0000731,U001811,,,,,never_subscribed
SUB0002188,U001812,,,,,never_subscribed
SUB0003307,U001813,,,,,never_subscribed
SUB0001633,U001814,,,,,never_subscribed
SUB0000932,U001815,,,,,never_subscribed
SUB0000757,U001816,,,,,never_subscribed
SUB0004751,U001817,,,,,never_subscribed
SUB0002501,U001818,2026-02-16 10:00:00,2026-02-23 10:00:00,,14.99,active
SUB0000820,U001819,2026-01-27 17:00:00,2026-02-03 17:00:00,,14.99,active
SUB0004788,U001820,,,,,never_subscribed
SUB0001634,U001821,,,,,never_subscribed
SUB0000441,U001822,,,,,never_subscribed
SUB0003433,U001823,,,,,never_subscribed
SUB0004723,U001824,,,,,never_subscribed
SUB0003834,U001825,,,,,never_subscribed
SUB0001579,U001826,,,,,never_subscribed
SUB0001979,U001827,,,,,never_subscribed
SUB0004765,U001828,2026-03-26 13:00:00,2026-04-02 13:00:00,,14.99,active
SUB0004895,U001829,,,,,never_subscribed
SUB0000939,U001830,,,,,never_subscribed
SUB0001575,U001831,,,,,never_subscribed
SUB0001587,U001832,,,,,never_subscribed
SUB0001777,U001833,,,,,never_subscribed
SUB0002948,U001834,,,,,never_subscribed
SUB0002115,U001835,,,,,never_subscribed
SUB0001041,U001836,,,,,never_subscribed
SUB0000014,U001837,,,,,never_subscribed
SUB0001420,U001838,,,,,never_subscribed
SUB0000532,U001839,,,,,never_subscribed
SUB0003512,U001840,,,,,never_subscribed
SUB0003809,U001841,2026-03-28 14:00:00,2026-04-04 14:00:00,,14.99,active
SUB0003085,U001842,,,,,never_subscribed
SUB0002460,U001843,2026-03-14 20:00:00,2026-03-21 20:00:00,,14.99,active
SUB0001809,U001844,,,,,never_subscribed
SUB0001244,U001845,2026-02-13 18:00:00,2026-02-20 18:00:00,,14.99,active
SUB0000257,U001846,,,,,never_subscribed
SUB0002941,U001847,,,,,never_subscribed
SUB0003149,U001848,2026-03-01 10:00:00,2026-03-08 10:00:00,,14.99,active
SUB0004286,U001849,,,,,never_subscribed
SUB0001199,U001850,,,,,never_subscribed
SUB0004034,U001851,,,,,never_subscribed
SUB0002229,U001852,,,,,never_subscribed
SUB0003965,U001853,,,,,never_subscribed
SUB0004243,U001854,,,,,never_subscribed
SUB0004148,U001855,,,,,never_subscribed
SUB0000730,U001856,,,,,never_subscribed
SUB0001476,U001857,,,,,never_subscribed
SUB0001768,U001858,,,,,never_subscribed
SUB0000979,U001859,,,,,never_subscribed
SUB0004603,U001860,,,,,never_subscribed
SUB0001177,U001861,,,,,never_subscribed
SUB0004974,U001862,,,,,never_subscribed
SUB0002584,U001863,,,,,never_subscribed
SUB0000380,U001864,,,,,never_subscribed
SUB0003889,U001865,,,,,never_subscribed
SUB0004379,U001866,2026-03-30 16:00:00,2026-04-06 16:00:00,,14.99,active
SUB0003350,U001867,,,,,never_subscribed
SUB0002794,U001868,2026-03-20 08:00:00,2026-03-27 08:00:00,,14.99,active
SUB0004398,U001869,,,,,never_subscribed
SUB0001938,U001870,,,,,never_subscribed
SUB0002298,U001871,,,,,never_subscribed
SUB0002534,U001872,,,,,never_subscribed
SUB0002352,U001873,,,,,never_subscribed
SUB0000148,U001874,,,,,never_subscribed
SUB0000720,U001875,2026-01-28 15:00:00,2026-02-04 15:00:00,,14.99,active
SUB0003154,U001876,,,,,never_subscribed
SUB0000669,U001877,,,,,never_subscribed
SUB0003570,U001878,,,,,never_subscribed
SUB0004652,U001879,,,,,never_subscribed
SUB0003151,U001880,2026-03-16 19:00:00,2026-03-23 19:00:00,,14.99,active
SUB0001882,U001881,,,,,never_subscribed
SUB0003434,U001882,2026-03-03 19:00:00,2026-03-10 19:00:00,,14.99,active
SUB0002767,U001883,,,,,never_subscribed
SUB0002618,U001884,,,,,never_subscribed
SUB0004959,U001885,,,,,never_subscribed
SUB0003954,U001886,,,,,never_subscribed
SUB0004876,U001887,,,,,never_subscribed
SUB0004351,U001888,,,,,never_subscribed
SUB0001152,U001889,,,,,never_subscribed
SUB0003785,U001890,,,,,never_subscribed
SUB0001781,U001891,,,,,never_subscribed
SUB0004423,U001892,,,,,never_subscribed
SUB0002223,U001893,,,,,never_subscribed
SUB0002154,U001894,,,,,never_subscribed
SUB0001812,U001895,,,,,never_subscribed
SUB0004734,U001896,,,,,never_subscribed
SUB0001264,U001897,2026-02-02 11:00:00,2026-02-09 11:00:00,,14.99,active
SUB0002662,U001898,2026-03-06 08:00:00,2026-03-13 08:00:00,,14.99,active
SUB0000662,U001899,,,,,never_subscribed
SUB0002598,U001900,2026-03-01 20:00:00,2026-03-08 20:00:00,,14.99,active
SUB0002272,U001901,2026-03-04 18:00:00,2026-03-11 18:00:00,,14.99,active
SUB0002744,U001902,,,,,never_subscribed
SUB0002556,U001903,,,,,never_subscribed
SUB0001298,U001904,,,,,never_subscribed
SUB0003661,U001905,,,,,never_subscribed
SUB0001581,U001906,2026-01-30 12:00:00,2026-02-06 12:00:00,,14.99,active
SUB0003888,U001907,,,,,never_subscribed
SUB0004360,U001908,,,,,never_subscribed
SUB0000581,U001909,,,,,never_subscribed
SUB0002202,U001910,,,,,never_subscribed
SUB0002804,U001911,,,,,never_subscribed
SUB0000002,U001912,,,,,never_subscribed
SUB0003630,U001913,,,,,never_subscribed
SUB0002537,U001914,2026-03-16 11:00:00,2026-03-23 11:00:00,2026-04-27 11:00:00,14.99,cancelled
SUB0003561,U001915,,,,,never_subscribed
SUB0003640,U001916,,,,,never_subscribed
SUB0001791,U001917,,,,,never_subscribed
SUB0001330,U001918,,,,,never_subscribed
SUB0004368,U001919,,,,,never_subscribed
SUB0003364,U001920,2026-02-27 19:00:00,2026-03-06 19:00:00,,14.99,active
SUB0002548,U001921,,,,,never_subscribed
SUB0004922,U001922,,,,,never_subscribed
SUB0001645,U001923,,,,,never_subscribed
SUB0000142,U001924,,,,,never_subscribed
SUB0002425,U001925,,,,,never_subscribed
SUB0002482,U001926,,,,,never_subscribed
SUB0003031,U001927,,,,,never_subscribed
SUB0004577,U001928,,,,,never_subscribed
SUB0002122,U001929,,,,,never_subscribed
SUB0002937,U001930,,,,,never_subscribed
SUB0001056,U001931,2026-02-09 14:00:00,2026-02-16 14:00:00,,14.99,active
SUB0001921,U001932,,,,,never_subscribed
SUB0004184,U001933,2026-03-29 17:00:00,2026-04-05 17:00:00,,14.99,active
SUB0000020,U001934,,,,,never_subscribed
SUB0000999,U001935,,,,,never_subscribed
SUB0004677,U001936,,,,,never_subscribed
SUB0002280,U001937,2026-02-06 09:00:00,2026-02-13 09:00:00,,14.99,active
SUB0003863,U001938,,,,,never_subscribed
SUB0001654,U001939,,,,,never_subscribed
SUB0004388,U001940,,,,,never_subscribed
SUB0000364,U001941,,,,,never_subscribed
SUB0002793,U001942,2026-03-07 12:00:00,2026-03-14 12:00:00,,14.99,active
SUB0002494,U001943,,,,,never_subscribed
SUB0001153,U001944,,,,,never_subscribed
SUB0000084,U001945,,,,,never_subscribed
SUB0000956,U001946,,,,,never_subscribed
SUB0000501,U001947,,,,,never_subscribed
SUB0003021,U001948,,,,,never_subscribed
SUB0003047,U001949,,,,,never_subscribed
SUB0002495,U001950,,,,,never_subscribed
SUB0004545,U001951,,,,,never_subscribed
SUB0004023,U001952,,,,,never_subscribed
SUB0003030,U001953,2026-03-20 09:00:00,2026-03-27 09:00:00,,14.99,active
SUB0004235,U001954,,,,,never_subscribed
SUB0002829,U001955,,,,,never_subscribed
SUB0003519,U001956,,,,,never_subscribed
SUB0004698,U001957,,,,,never_subscribed
SUB0001223,U001958,,,,,never_subscribed
SUB0003064,U001959,,,,,never_subscribed
SUB0004054,U001960,,,,,never_subscribed
SUB0000077,U001961,,,,,never_subscribed
SUB0000249,U001962,,,,,never_subscribed
SUB0004249,U001963,,,,,never_subscribed
SUB0001324,U001964,,,,,never_subscribed
SUB0000615,U001965,,,,,never_subscribed
SUB0003189,U001966,,,,,never_subscribed
SUB0003117,U001967,,,,,never_subscribed
SUB0001544,U001968,,,,,never_subscribed
SUB0004471,U001969,,,,,never_subscribed
SUB0003890,U001970,,,,,never_subscribed
SUB0003065,U001971,,,,,never_subscribed
SUB0003200,U001972,2026-03-04 15:00:00,2026-03-11 15:00:00,,14.99,active
SUB0002877,U001973,,,,,never_subscribed
SUB0002049,U001974,2026-02-13 14:00:00,2026-02-20 14:00:00,,14.99,active
SUB0004958,U001975,,,,,never_subscribed
SUB0003798,U001976,2026-03-18 08:00:00,2026-03-25 08:00:00,,14.99,active
SUB0003974,U001977,,,,,never_subscribed
SUB0003111,U001978,,,,,never_subscribed
SUB0003629,U001979,,,,,never_subscribed
SUB0002861,U001980,,,,,never_subscribed
SUB0003306,U001981,,,,,never_subscribed
SUB0001540,U001982,2026-01-25 21:00:00,2026-02-01 21:00:00,,14.99,active
SUB0000676,U001983,,,,,never_subscribed
SUB0003495,U001984,,,,,never_subscribed
SUB0004013,U001985,,,,,never_subscribed
SUB0001635,U001986,,,,,never_subscribed
SUB0000375,U001987,,,,,never_subscribed
SUB0002624,U001988,,,,,never_subscribed
SUB0001552,U001989,,,,,never_subscribed
SUB0002215,U001990,,,,,never_subscribed
SUB0001495,U001991,,,,,never_subscribed
SUB0004332,U001992,,,,,never_subscribed
SUB0001724,U001993,,,,,never_subscribed
SUB0001969,U001994,,,,,never_subscribed
SUB0002775,U001995,,,,,never_subscribed
SUB0000288,U001996,,,,,never_subscribed
SUB0001513,U001997,,,,,never_subscribed
SUB0002002,U001998,,,,,never_subscribed
SUB0003951,U001999,,,,,never_subscribed
SUB0004619,U002000,,,,,never_subscribed
SUB0003589,U002001,,,,,never_subscribed
SUB0003877,U002002,,,,,never_subscribed
SUB0003283,U002003,,,,,never_subscribed
SUB0004033,U002004,,,,,never_subscribed
SUB0004855,U002005,,,,,never_subscribed
SUB0004535,U002006,,,,,never_subscribed
SUB0004801,U002007,,,,,never_subscribed
SUB0000635,U002008,,,,,never_subscribed
SUB0001848,U002009,,,,,never_subscribed
SUB0002132,U002010,,,,,never_subscribed
SUB0002179,U002011,,,,,never_subscribed
SUB0003605,U002012,,,,,never_subscribed
SUB0000225,U002013,,,,,never_subscribed
SUB0001209,U002014,,,,,never_subscribed
SUB0003155,U002015,,,,,never_subscribed
SUB0004247,U002016,,,,,never_subscribed
SUB0003508,U002017,,,,,never_subscribed
SUB0003472,U002018,,,,,never_subscribed
SUB0001091,U002019,,,,,never_subscribed
SUB0002577,U002020,,,,,never_subscribed
SUB0001739,U002021,,,,,never_subscribed
SUB0001765,U002022,,,,,never_subscribed
SUB0000080,U002023,,,,,never_subscribed
SUB0003702,U002024,,,,,never_subscribed
SUB0000202,U002025,,,,,never_subscribed
SUB0001001,U002026,,,,,never_subscribed
SUB0004705,U002027,,,,,never_subscribed
SUB0001660,U002028,2026-02-21 12:00:00,2026-02-28 12:00:00,,14.99,active
SUB0004670,U002029,,,,,never_subscribed
SUB0002454,U002030,2026-02-24 15:00:00,2026-03-03 15:00:00,,14.99,active
SUB0000035,U002031,,,,,never_subscribed
SUB0003044,U002032,,,,,never_subscribed
SUB0004246,U002033,,,,,never_subscribed
SUB0002782,U002034,,,,,never_subscribed
SUB0001628,U002035,,,,,never_subscribed
SUB0004806,U002036,,,,,never_subscribed
SUB0004118,U002037,,,,,never_subscribed
SUB0003592,U002038,,,,,never_subscribed
SUB0000795,U002039,,,,,never_subscribed
SUB0000810,U002040,,,,,never_subscribed
SUB0000883,U002041,,,,,never_subscribed
SUB0003362,U002042,,,,,never_subscribed
SUB0000107,U002043,,,,,never_subscribed
SUB0000886,U002044,,,,,never_subscribed
SUB0000859,U002045,,,,,never_subscribed
SUB0000030,U002046,,,,,never_subscribed
SUB0004868,U002047,,,,,never_subscribed
SUB0004152,U002048,2026-03-08 22:00:00,2026-03-15 22:00:00,,14.99,active
SUB0000147,U002049,,,,,never_subscribed
SUB0004632,U002050,,,,,never_subscribed
SUB0000875,U002051,,,,,never_subscribed
SUB0003327,U002052,,,,,never_subscribed
SUB0003142,U002053,,,,,never_subscribed
SUB0001129,U002054,,,,,never_subscribed
SUB0003145,U002055,,,,,never_subscribed
SUB0004132,U002056,,,,,never_subscribed
SUB0002001,U002057,,,,,never_subscribed
SUB0003788,U002058,,,,,never_subscribed
SUB0004719,U002059,,,,,never_subscribed
SUB0001607,U002060,2026-02-18 12:00:00,2026-02-25 12:00:00,,14.99,active
SUB0003599,U002061,,,,,never_subscribed
SUB0003453,U002062,,,,,never_subscribed
SUB0003873,U002063,,,,,never_subscribed
SUB0004682,U002064,,,,,never_subscribed
SUB0001526,U002065,,,,,never_subscribed
SUB0001603,U002066,,,,,never_subscribed
SUB0000621,U002067,2026-01-17 17:00:00,2026-01-24 17:00:00,,14.99,active
SUB0000524,U002068,,,,,never_subscribed
SUB0002813,U002069,,,,,never_subscribed
SUB0002870,U002070,2026-02-23 12:00:00,2026-03-02 12:00:00,,14.99,active
SUB0001285,U002071,,,,,never_subscribed
SUB0002633,U002072,,,,,never_subscribed
SUB0004946,U002073,,,,,never_subscribed
SUB0001135,U002074,,,,,never_subscribed
SUB0002176,U002075,2026-03-04 17:00:00,2026-03-11 17:00:00,2026-03-28 17:00:00,14.99,cancelled
SUB0004542,U002076,,,,,never_subscribed
SUB0000167,U002077,,,,,never_subscribed
SUB0003290,U002078,,,,,never_subscribed
SUB0003319,U002079,2026-03-27 21:00:00,2026-04-03 21:00:00,,14.99,active
SUB0002296,U002080,,,,,never_subscribed
SUB0005000,U002081,,,,,never_subscribed
SUB0003579,U002082,,,,,never_subscribed
SUB0001545,U002083,2026-01-30 10:00:00,2026-02-06 10:00:00,,14.99,active
SUB0002540,U002084,,,,,never_subscribed
SUB0001479,U002085,,,,,never_subscribed
SUB0000749,U002086,2026-02-10 12:00:00,2026-02-17 12:00:00,,14.99,active
SUB0002727,U002087,,,,,never_subscribed
SUB0000122,U002088,2026-01-22 13:00:00,2026-01-29 13:00:00,,14.99,active
SUB0004382,U002089,,,,,never_subscribed
SUB0002747,U002090,,,,,never_subscribed
SUB0003454,U002091,,,,,never_subscribed
SUB0002602,U002092,,,,,never_subscribed
SUB0001118,U002093,,,,,never_subscribed
SUB0002986,U002094,,,,,never_subscribed
SUB0001686,U002095,,,,,never_subscribed
SUB0000940,U002096,,,,,never_subscribed
SUB0000545,U002097,,,,,never_subscribed
SUB0002648,U002098,,,,,never_subscribed
SUB0003652,U002099,,,,,never_subscribed
SUB0001563,U002100,2026-02-27 09:00:00,2026-03-06 09:00:00,2026-04-06 09:00:00,14.99,cancelled
SUB0004376,U002101,,,,,never_subscribed
SUB0004362,U002102,,,,,never_subscribed
SUB0004962,U002103,,,,,never_subscribed
SUB0001857,U002104,2026-03-03 12:00:00,2026-03-10 12:00:00,2026-03-20 12:00:00,14.99,cancelled
SUB0000462,U002105,,,,,never_subscribed
SUB0000510,U002106,,,,,never_subscribed
